Customer_ID,Customer_Name,Nationality,Room_Type,Units_Rooms,Days_Booked,Weekend_Days,Arrival_Month,Arrival_Month_Name,Price_Per_Room,Total_Payment,Cancellation,Year
1075,Valentina Bianchi,Germany,couple,1,2,0,4,April,2000,4000,0,2023
1076,Lisa Russo,Germany,single,1,4,4,1,January,2000,4000,1,2023
1077,Sergei Kuznetsov,Russia,family,1,7,1,11,November,2000,14000,0,2023
1078,Hans Thomas,Italy,couple,1,14,0,1,January,2000,28000,0,2023
1079,Carmen de Vries,Sweden,couple,1,4,2,10,October,2000,8000,0,2023
1080,Alessia van Dijk,France,couple,1,8,0,7,July,2000,16000,0,2023
1081,Petra Rossi,Finland,single,1,6,0,9,September,2000,12000,0,2023
1082,Ingrid Rossi,France,family,1,4,0,7,July,2000,8000,0,2023
1083,Nils Lopez,Sweden,couple,2,11,1,5,May,2000,44000,0,2023
1084,Philippe Johansson,Spain,couple,1,3,1,3,March,2000,6000,0,2023
1085,Isabelle Olsson,Germany,couple,1,1,1,9,September,2000,2000,0,2023
1086,Carmen Robert,Finland,family,1,1,1,9,September,2000,2000,0,2023
1087,Petra Martin,France,couple,1,6,2,5,May,2000,12000,0,2023
1088,Thomas Lopez,Czech Republic,couple,1,4,3,5,May,2000,8000,0,2023
1089,Jean Lopez,Norway,couple,1,13,3,4,April,2000,13000,1,2023
1090,Anna Larsson,Italy,couple,1,1,1,7,July,2000,1000,1,2023
1091,Giuseppe Eriksson,Netherlands,couple,1,6,4,7,July,2000,6000,1,2023
1092,Francesca Weber,Sweden,single,1,6,3,3,March,2000,12000,0,2023
1093,Jan van den Berg,France,family,1,1,0,2,February,2000,2000,0,2023
1094,Isabelle Esposito,Germany,family,1,4,1,11,November,2000,8000,0,2023
1095,Pierre Olsson,Czech Republic,family,2,6,4,9,September,2000,24000,0,2023
1096,Sophie Thomas,Finland,family,2,2,0,2,February,2000,8000,0,2023
1097,Karin Ricci,Spain,couple,1,9,2,7,July,2000,18000,0,2023
1098,Isabel Durand,Germany,couple,1,3,3,7,July,2000,6000,0,2023
1099,Petra Robert,Italy,couple,1,7,1,4,April,2000,14000,0,2023
1100,Karin Martin,Denmark,couple,1,1,1,12,December,2000,2000,0,2023
1101,Catherine de Jong,France,couple,1,14,4,9,September,2000,28000,0,2023
1102,Alexei Petrov,Russia,family,1,3,0,4,April,2000,3000,1,2023
1103,Olga Golubev,Russia,family,2,8,2,7,July,2000,32000,0,2023
1104,Giulia Martinez,Netherlands,family,3,3,1,10,October,2000,18000,0,2023
1105,Jan Martin,Denmark,couple,1,3,2,5,May,2000,6000,0,2023
1106,Emma Meyer,France,single,1,2,1,3,March,2000,4000,0,2023
1107,Thomas Esposito,Italy,family,3,11,0,12,December,2000,66000,0,2023
1108,Valentina Sanchez,Italy,family,1,10,1,3,March,2000,10000,1,2023
1109,Lucia Gonzalez,France,single,1,3,3,5,May,2000,6000,0,2023
1110,Ingrid Gonzalez,Germany,single,1,6,1,9,September,2000,6000,1,2023
1111,Piet Weber,Sweden,single,1,5,2,10,October,2000,10000,0,2023
1112,Sabine Bianchi,France,couple,1,2,0,11,November,2000,4000,0,2023
1113,Lisa Weber,Denmark,couple,1,1,0,12,December,2000,1000,1,2023
1114,Manuel Martinez,Sweden,couple,2,3,1,9,September,2000,12000,0,2023
1115,Natasha Petrov,Russia,couple,1,3,0,3,March,2000,6000,0,2023
1116,Mikhail Semenov,Russia,single,1,1,0,5,May,2000,2000,0,2023
1117,Sophie Janssen,Netherlands,couple,1,1,0,10,October,2000,2000,0,2023
1118,Jean Martin,Sweden,family,3,12,0,5,May,2000,36000,1,2023
1119,Carlos Jansen,Italy,single,1,6,1,12,December,2000,12000,0,2023
1120,Stefan Becker,France,couple,1,1,1,5,May,2000,2000,0,2023
1121,Lucia Bernard,Spain,single,1,2,2,5,May,2000,4000,0,2023
1122,Vladimir Volkov,Russia,family,1,2,2,1,January,2000,4000,0,2023
1123,Pierre Bianchi,Poland,couple,1,2,0,4,April,2000,4000,0,2023
1124,Nils Durand,France,family,1,2,1,8,August,2000,4000,0,2023
1125,Elena Pavlov,Russia,couple,1,2,2,7,July,2000,4000,0,2023
1126,Vladimir Smirnov,Russia,single,1,2,2,12,December,2000,4000,0,2023
1127,Sylvie Robert,France,family,1,3,2,4,April,2000,6000,0,2023
1128,Sophie van Dijk,France,family,3,2,0,1,January,2000,12000,0,2023
1129,Nathalie Martin,Czech Republic,single,1,6,0,11,November,2000,12000,0,2023
1130,Sophie Esposito,Norway,family,1,4,4,4,April,2000,8000,0,2023
1131,Tatiana Semenov,Russia,family,1,1,0,8,August,2000,2000,0,2023
1132,Dmitri Pavlov,Russia,couple,1,1,0,5,May,2000,2000,0,2023
1133,Lisa Dubois,Spain,couple,1,8,4,7,July,2000,16000,0,2023
1134,Kees Janssen,Germany,single,1,13,0,5,May,2000,26000,0,2023
1135,Mikhail Volkov,Russia,single,1,5,3,9,September,2000,10000,0,2023
1136,Tatiana Vinogradov,Russia,single,1,6,0,2,February,2000,12000,0,2023
1137,Antonio Bakker,Italy,couple,1,2,2,12,December,2000,4000,0,2023
1138,Klaus Schmidt,Italy,couple,1,2,0,5,May,2000,4000,0,2023
1139,Anna Schneider,Norway,couple,1,1,1,4,April,2000,2000,0,2023
1140,Lisa Bakker,Germany,couple,1,3,0,9,September,2000,6000,0,2023
1141,Sylvie Nilsson,Denmark,family,1,2,1,4,April,2000,4000,0,2023
1142,Philippe Bakker,Denmark,couple,1,2,0,11,November,2000,4000,0,2023
1143,Chiara Johansson,France,family,3,8,4,9,September,2000,48000,0,2023
1144,Sophie Schmidt,Norway,single,1,11,1,4,April,2000,22000,0,2023
1145,Carmen Karlsson,Norway,family,2,3,0,5,May,2000,6000,1,2023
1146,Pilar Ferrari,Norway,couple,1,11,0,5,May,2000,22000,0,2023
1147,Lisa Esposito,Spain,couple,1,9,0,7,July,2000,18000,0,2023
1148,Ana Leroy,Norway,single,1,4,4,6,June,2000,8000,0,2023
1149,Irina Novikov,Russia,couple,1,3,0,10,October,2000,6000,0,2023
1150,Jose Weber,Poland,family,3,10,4,5,May,2000,60000,0,2023
1151,Lars Fischer,Norway,single,1,1,0,10,October,2000,1000,1,2023
1152,Pierre Lopez,France,couple,2,2,1,7,July,2000,4000,1,2023
1153,Chiara Sanchez,France,couple,1,12,3,4,April,2000,24000,0,2023
1154,Jose Petit,Poland,family,1,3,1,4,April,2000,6000,0,2023
1155,Anastasia Vinogradov,Russia,couple,1,5,1,5,May,2000,10000,0,2023
1156,Ulrike Bianchi,Italy,couple,1,2,2,5,May,2000,4000,0,2023
1157,Anastasia Petrov,Russia,couple,1,1,1,5,May,2000,2000,0,2023
1158,Valentina Martin,Germany,single,1,1,1,6,June,2000,2000,0,2023
1159,Astrid Ricci,Poland,couple,1,12,3,8,August,2000,12000,1,2023
1160,Isabel van Dijk,France,couple,1,6,4,8,August,2000,12000,0,2023
1161,Igor Morozov,Russia,couple,2,1,0,3,March,2000,4000,0,2023
1162,Catherine Martinez,France,family,3,1,1,9,September,2000,6000,0,2023
1163,Petra Russo,Poland,couple,1,2,1,4,April,2000,2000,1,2023
1164,Manuel Leroy,France,couple,1,3,1,1,January,2000,6000,0,2023
1165,Ulrike Wagner,Italy,couple,1,7,2,7,July,2000,14000,0,2023
1166,Stefan Ferrari,Finland,single,1,10,0,3,March,2000,10000,1,2023
1167,Irina Vinogradov,Russia,single,1,14,4,5,May,2000,28000,0,2023
1168,Chiara Leroy,Sweden,couple,2,9,0,4,April,2000,36000,0,2023
1169,Nikolai Morozov,Russia,family,1,2,0,5,May,2000,4000,0,2023
1170,Piet Bianchi,Poland,couple,2,5,0,9,September,2000,20000,0,2023
1171,Michel Dubois,Spain,couple,1,3,0,9,September,2000,6000,0,2023
1172,Carmen Jansen,Italy,couple,2,6,1,8,August,2000,24000,0,2023
1173,Larisa Zaytsev,Russia,couple,1,3,3,4,April,2000,6000,0,2023
1174,Marco de Jong,Spain,single,1,4,3,7,July,2000,8000,0,2023
1175,Alexei Smirnov,Russia,single,1,9,2,9,September,2000,18000,0,2023
1176,Irina Pavlov,Russia,family,1,9,4,5,May,2000,18000,0,2023
1177,Jose Leroy,Spain,single,1,7,1,10,October,2000,14000,0,2023
1178,Philippe Janssen,Netherlands,couple,2,4,3,7,July,2000,16000,0,2023
1179,Francesca Fischer,Poland,single,1,1,0,3,March,2000,2000,0,2023
1180,Stefan Ferrari,Italy,family,1,2,2,5,May,2000,4000,0,2023
1181,Carmen Andersson,Norway,single,1,10,2,10,October,2000,20000,0,2023
1182,Maria Novikov,Russia,couple,2,11,0,4,April,2000,22000,1,2023
1183,Pilar Mueller,Netherlands,couple,1,1,1,5,May,2000,2000,0,2023
1184,Ingrid Fernandez,France,single,1,1,0,5,May,2000,2000,0,2023
1185,Sabine Rossi,France,single,1,13,2,8,August,2000,26000,0,2023
1186,Anna Ricci,Spain,single,1,3,0,1,January,2000,6000,0,2023
1187,Astrid Rodriguez,Denmark,single,1,1,0,8,August,2000,2000,0,2023
1188,Giulia Schneider,Sweden,single,1,13,0,9,September,2000,26000,0,2023
1189,Valentina Fischer,Spain,family,1,6,3,3,March,2000,12000,0,2023
1190,Piet van Dijk,Germany,couple,1,1,1,1,January,2000,1000,1,2023
1191,Pavel Petrov,Russia,couple,2,10,0,7,July,2000,40000,0,2023
1192,Jan Ferrari,Poland,couple,1,1,1,2,February,2000,2000,0,2023
1193,Thomas Garcia,Netherlands,couple,1,2,2,10,October,2000,4000,0,2023
1194,Isabel Lopez,Germany,couple,2,2,0,5,May,2000,8000,0,2023
1195,Astrid van Dijk,Germany,family,2,4,1,8,August,2000,16000,0,2023
1196,Nathalie Johansson,Spain,couple,1,3,1,11,November,2000,6000,0,2023
1197,Erik Johansson,Italy,couple,1,3,2,11,November,2000,6000,0,2023
1198,Igor Popov,Russia,family,2,2,0,1,January,2000,8000,0,2023
1199,Ingrid Rodriguez,Czech Republic,couple,1,1,1,4,April,2000,2000,0,2023
1200,Giulia Romano,Norway,couple,1,5,1,6,June,2000,10000,0,2023
1201,Jan Ricci,France,couple,2,11,2,8,August,2000,22000,1,2023
1202,Astrid Bernard,Italy,family,1,10,3,11,November,2000,20000,0,2023
1203,Michel Andersson,Italy,single,1,2,1,9,September,2000,4000,0,2023
1204,Isabel Rodriguez,Italy,couple,1,11,0,6,June,2000,22000,0,2023
1205,Natasha Ivanov,Russia,family,1,6,4,8,August,2000,12000,0,2023
1206,Klaus Schneider,France,single,1,1,1,8,August,2000,2000,0,2023
1207,Sabine Romano,Norway,couple,1,5,4,8,August,2000,10000,0,2023
1208,Ana de Vries,France,couple,1,5,0,5,May,2000,5000,1,2023
1209,Larisa Popov,Russia,couple,1,1,1,9,September,2000,2000,0,2023
1210,Anna Jansen,Germany,couple,2,1,1,5,May,2000,4000,0,2023
1211,Mikhail Morozov,Russia,single,1,4,0,7,July,2000,8000,0,2023
1212,Emma Bianchi,France,family,1,12,4,6,June,2000,24000,0,2023
1213,Pierre Rodriguez,France,family,1,4,3,10,October,2000,4000,1,2023
1214,Emma Esposito,Germany,couple,1,2,2,4,April,2000,4000,0,2023
1215,Svetlana Morozov,Russia,family,1,8,3,7,July,2000,16000,0,2023
1216,Isabel Jansen,France,couple,1,1,1,9,September,2000,2000,0,2023
1217,Pilar de Jong,France,couple,1,3,2,3,March,2000,6000,0,2023
1218,Nils Bakker,Finland,couple,2,10,0,2,February,2000,40000,0,2023
1219,Marco Sanchez,Germany,family,1,3,2,7,July,2000,6000,0,2023
1220,Hans Ricci,Germany,couple,1,6,0,4,April,2000,12000,0,2023
1221,Antonio Larsson,Denmark,family,3,8,2,4,April,2000,24000,1,2023
1222,Igor Solovyov,Russia,couple,1,11,1,10,October,2000,11000,1,2023
1223,Svetlana Novikov,Russia,family,1,2,2,6,June,2000,4000,0,2023
1224,Alexei Vinogradov,Russia,couple,1,3,1,4,April,2000,6000,0,2023
1225,Ana Rossi,Germany,single,1,1,0,3,March,2000,1000,1,2023
1226,Lisa Janssen,Netherlands,family,2,2,0,9,September,2000,8000,0,2023
1227,Piet Durand,Germany,couple,1,9,4,9,September,2000,18000,0,2023
1228,Anna Fischer,Spain,couple,1,2,0,12,December,2000,4000,0,2023
1229,Kees Sanchez,Germany,couple,1,7,1,8,August,2000,14000,0,2023
1230,Pierre de Vries,Finland,couple,1,7,4,2,February,2000,14000,0,2023
1231,Tatiana Volkov,Russia,couple,2,3,3,8,August,2000,12000,0,2023
1232,Ulrike Larsson,France,couple,1,11,1,4,April,2000,22000,0,2023
1233,Catherine Schneider,Italy,couple,1,2,0,9,September,2000,4000,0,2023
1234,Svetlana Kuznetsov,Russia,couple,1,8,0,9,September,2000,16000,0,2023
1235,Michel Schmidt,Germany,family,1,13,0,6,June,2000,13000,1,2023
1236,Manuel Bianchi,Denmark,single,1,7,4,8,August,2000,14000,0,2023
1237,Chiara Bernard,Norway,single,1,1,0,8,August,2000,1000,1,2023
1238,Chiara Olsson,Spain,family,1,2,0,6,June,2000,4000,0,2023
1239,Philippe Gonzalez,Spain,couple,2,1,0,3,March,2000,4000,0,2023
1240,Natasha Vinogradov,Russia,family,1,2,2,6,June,2000,4000,0,2023
1241,Ana Fischer,Spain,family,1,5,1,5,May,2000,10000,0,2023
1242,Nils Martin,Germany,single,1,2,0,8,August,2000,4000,0,2023
1243,Lucia Petit,Poland,family,1,10,4,6,June,2000,20000,0,2023
1244,Jan Bianchi,Poland,couple,2,1,0,9,September,2000,4000,0,2023
1245,Maria Pavlov,Russia,family,2,3,2,9,September,2000,12000,0,2023
1246,Irina Morozov,Russia,couple,1,8,1,5,May,2000,8000,1,2023
1247,Jean Martinez,Spain,couple,1,7,3,10,October,2000,14000,0,2023
1248,Pilar Romano,Sweden,family,2,14,3,5,May,2000,56000,0,2023
1249,Olga Petrov,Russia,family,2,2,0,7,July,2000,8000,0,2023
1250,Erik Larsson,France,family,1,2,0,12,December,2000,4000,0,2023
1251,Lisa Olsson,Germany,single,1,7,2,1,January,2000,14000,0,2023
1252,Sylvie Johansson,Netherlands,single,1,2,2,5,May,2000,4000,0,2023
1253,Ana Robert,Italy,family,1,12,2,3,March,2000,24000,0,2023
1254,Catherine Russo,Germany,couple,1,13,1,7,July,2000,26000,0,2023
1255,Jan Esposito,Finland,single,1,1,0,8,August,2000,2000,0,2023
1256,Sergei Novikov,Russia,family,2,4,3,11,November,2000,8000,1,2023
1257,Vladimir Sokolov,Russia,single,1,1,0,1,January,2000,2000,0,2023
1258,Maria Morozov,Russia,family,1,1,0,4,April,2000,2000,0,2023
1259,Ana Colombo,Germany,single,1,1,1,5,May,2000,2000,0,2023
1260,Jan Russo,Germany,couple,1,2,2,8,August,2000,4000,0,2023
1261,Isabelle Becker,Finland,single,1,3,1,4,April,2000,6000,0,2023
1262,Svetlana Semenov,Russia,couple,1,1,1,11,November,2000,2000,0,2023
1263,Alessia Rodriguez,Netherlands,couple,1,6,3,9,September,2000,6000,1,2023
1264,Francesca Bernard,Sweden,single,1,2,2,5,May,2000,4000,0,2023
1265,Isabelle Schneider,Germany,single,1,5,3,4,April,2000,10000,0,2023
1266,Isabelle Meyer,Sweden,couple,1,4,2,11,November,2000,8000,0,2023
1267,Elena Vasiliev,Russia,single,1,2,1,6,June,2000,4000,0,2023
1268,Lisa Rossi,Spain,couple,1,11,3,9,September,2000,22000,0,2023
1269,Emma Sanchez,Netherlands,couple,1,14,0,12,December,2000,28000,0,2023
1270,Philippe Robert,Sweden,single,1,2,1,11,November,2000,4000,0,2023
1271,Pilar Russo,Germany,couple,1,4,0,8,August,2000,8000,0,2023
1272,Olga Kozlov,Russia,single,1,5,0,8,August,2000,10000,0,2023
1273,Mikhail Kuznetsov,Russia,single,1,5,1,5,May,2000,5000,1,2023
1274,Emma Janssen,Norway,couple,1,9,3,11,November,2000,18000,0,2023
1275,Catherine Leroy,Denmark,couple,1,8,4,7,July,2000,16000,0,2023
1276,Stefan Eriksson,Norway,family,2,2,0,9,September,2000,8000,0,2023
1277,Lucia Durand,Netherlands,couple,1,2,1,12,December,2000,4000,0,2023
1278,Sophie Durand,Sweden,couple,2,6,1,7,July,2000,24000,0,2023
1279,Stefan Wagner,Germany,family,2,10,2,2,February,2000,40000,0,2023
1280,Chiara Romano,Germany,couple,1,2,0,3,March,2000,2000,1,2023
1281,Nils Sanchez,Norway,couple,1,5,4,6,June,2000,10000,0,2023
1282,Ingrid Larsson,France,family,1,4,0,7,July,2000,8000,0,2023
1283,Mikhail Petrov,Russia,single,1,1,0,9,September,2000,2000,0,2023
1284,Olga Volkov,Russia,couple,1,9,2,10,October,2000,18000,0,2023
1285,Chiara Nilsson,Netherlands,family,1,11,4,2,February,2000,22000,0,2023
1286,Ana Sanchez,Sweden,single,1,2,1,8,August,2000,4000,0,2023
1287,Lisa Robert,Spain,family,2,3,2,3,March,2000,12000,0,2023
1288,Astrid Ferrari,Germany,family,1,3,1,4,April,2000,6000,0,2023
1289,Anastasia Novikov,Russia,couple,1,5,3,10,October,2000,10000,0,2023
1290,Lisa Fischer,Spain,family,1,4,4,2,February,2000,4000,1,2023
1291,Ingrid Meyer,Netherlands,family,2,5,2,4,April,2000,20000,0,2023
1292,Lisa Bakker,Germany,couple,2,9,4,4,April,2000,36000,0,2023
1293,Sergei Semenov,Russia,couple,1,3,2,12,December,2000,6000,0,2023
1294,Emma Schneider,Netherlands,family,2,2,2,9,September,2000,8000,0,2023
1295,Jean Gonzalez,Italy,couple,1,1,0,9,September,2000,2000,0,2023
1296,Jean Schneider,Spain,single,1,10,4,4,April,2000,20000,0,2023
1297,Irina Zaytsev,Russia,family,3,2,2,5,May,2000,12000,0,2023
1298,Jean Ferrari,Spain,single,1,7,4,8,August,2000,14000,0,2023
1299,Boris Petrov,Russia,couple,1,10,0,9,September,2000,20000,0,2023
1300,Vladimir Golubev,Russia,couple,1,12,0,4,April,2000,24000,0,2023
1301,Tatiana Kuznetsov,Russia,family,2,7,2,11,November,2000,28000,0,2023
1302,Antonio Ferrari,Germany,couple,2,1,1,5,May,2000,4000,0,2023
1303,Larisa Semenov,Russia,family,2,1,0,9,September,2000,4000,0,2023
1304,Lucia de Jong,Germany,couple,1,3,3,9,September,2000,6000,0,2023
1305,Mikhail Pavlov,Russia,couple,1,2,0,3,March,2000,4000,0,2023
1306,Jose Russo,Finland,single,1,13,3,6,June,2000,26000,0,2023
1307,Pavel Kuznetsov,Russia,family,1,5,1,8,August,2000,10000,0,2023
1308,Antonio Dubois,Sweden,single,1,3,3,5,May,2000,6000,0,2023
1309,Anna Martinez,Spain,family,2,2,0,11,November,2000,4000,1,2023
1310,Lisa Rossi,France,family,1,3,0,8,August,2000,6000,0,2023
1311,Nils Thomas,France,couple,1,3,0,8,August,2000,3000,1,2023
1312,Alexei Morozov,Russia,couple,1,4,3,3,March,2000,8000,0,2023
1313,Karin Ferrari,France,family,1,6,2,7,July,2000,12000,0,2023
1314,Piet Larsson,Sweden,family,2,1,1,11,November,2000,4000,0,2023
1315,Astrid Robert,Spain,couple,1,6,1,7,July,2000,12000,0,2023
1316,Jean Johansson,Sweden,single,1,11,4,8,August,2000,22000,0,2023
1317,Sophie Rodriguez,Germany,single,1,4,4,6,June,2000,8000,0,2023
1318,Carlos Jansen,Germany,couple,1,2,2,12,December,2000,4000,0,2023
1319,Giuseppe Meyer,Germany,couple,1,2,1,9,September,2000,4000,0,2023
1320,Irina Kuznetsov,Russia,couple,1,10,0,9,September,2000,20000,0,2023
1321,Jean Martin,Germany,single,1,7,4,9,September,2000,14000,0,2023
1322,Ana Bianchi,Italy,couple,1,6,1,7,July,2000,12000,0,2023
1323,Catherine Mueller,Sweden,family,1,6,2,4,April,2000,12000,0,2023
1324,Sylvie Garcia,Norway,couple,2,14,1,11,November,2000,56000,0,2023
1325,Catherine Lopez,Czech Republic,family,1,6,4,12,December,2000,12000,0,2023
1326,Astrid Russo,France,family,1,5,4,5,May,2000,10000,0,2023
1327,Antonio Esposito,France,couple,1,11,4,5,May,2000,22000,0,2023
1328,Kees Bakker,Sweden,couple,1,5,2,5,May,2000,10000,0,2023
1329,Andreas Rossi,Italy,couple,1,2,2,7,July,2000,4000,0,2023
1330,Lisa Ricci,Spain,family,3,4,1,5,May,2000,24000,0,2023
1331,Lars Leroy,Italy,couple,1,10,2,12,December,2000,20000,0,2023
1332,Stefan Eriksson,Denmark,family,3,1,0,3,March,2000,6000,0,2023
1333,Petra Martinez,Sweden,family,1,4,1,1,January,2000,8000,0,2023
1334,Marco Dubois,France,couple,1,3,2,1,January,2000,6000,0,2023
1335,Irina Pavlov,Russia,couple,1,5,3,8,August,2000,10000,0,2023
1336,Nils Esposito,Italy,couple,1,8,1,1,January,2000,16000,0,2023
1337,Lars Becker,Italy,family,1,4,2,6,June,2000,8000,0,2023
1338,Sophie Ferrari,Spain,family,2,7,4,9,September,2000,28000,0,2023
1339,Elena Vinogradov,Russia,family,2,2,1,10,October,2000,8000,0,2023
1340,Marie Durand,Norway,single,1,1,1,10,October,2000,2000,0,2023
1341,Sabine Sanchez,Germany,family,1,3,3,10,October,2000,6000,0,2023
1342,Ulrike Martinez,Spain,couple,1,3,2,9,September,2000,6000,0,2023
1343,Emma Andersson,France,couple,2,3,0,3,March,2000,12000,0,2023
1344,Giulia Gonzalez,Germany,single,1,2,2,2,February,2000,4000,0,2023
1345,Lars van Dijk,France,single,1,1,0,11,November,2000,2000,0,2023
1346,Ana van den Berg,Netherlands,single,1,8,3,11,November,2000,16000,0,2023
1347,Pavel Lebedev,Russia,couple,1,4,4,9,September,2000,8000,0,2023
1348,Tatiana Smirnov,Russia,couple,1,1,0,6,June,2000,2000,0,2023
1349,Lucia Lopez,Germany,couple,1,3,2,8,August,2000,6000,0,2023
1350,Natasha Petrov,Russia,couple,1,3,1,10,October,2000,6000,0,2023
1351,Thomas Bakker,Spain,couple,1,4,2,3,March,2000,8000,0,2023
1352,Petra Fischer,Germany,family,1,5,3,5,May,2000,10000,0,2023
1353,Jan Jansen,France,couple,1,8,3,4,April,2000,16000,0,2023
1354,Michel Bakker,Czech Republic,couple,2,3,0,7,July,2000,12000,0,2023
1355,Pilar Bernard,Spain,couple,1,1,1,8,August,2000,2000,0,2023
1356,Pierre Bianchi,Italy,couple,1,3,0,8,August,2000,6000,0,2023
1357,Lucia Lopez,Poland,family,1,3,3,5,May,2000,6000,0,2023
1358,Petra Larsson,Germany,couple,1,7,1,11,November,2000,14000,0,2023
1359,Philippe Janssen,France,couple,2,1,1,5,May,2000,4000,0,2023
1360,Maria Smirnov,Russia,single,1,1,0,11,November,2000,2000,0,2023
1361,Isabel Lopez,France,single,1,12,4,1,January,2000,24000,0,2023
1362,Stefan Martinez,France,single,1,2,2,7,July,2000,4000,0,2023
1363,Sabine Jansen,France,couple,2,8,3,1,January,2000,32000,0,2023
1364,Chiara Martinez,France,couple,1,3,2,8,August,2000,6000,0,2023
1365,Svetlana Ivanov,Russia,family,1,1,0,5,May,2000,2000,0,2023
1366,Olga Vasiliev,Russia,couple,1,1,1,7,July,2000,2000,0,2023
1367,Vladimir Petrov,Russia,single,1,3,3,2,February,2000,6000,0,2023
1368,Valentina Rossi,Norway,family,1,1,0,7,July,2000,2000,0,2023
1369,Andreas Petit,Finland,couple,1,1,1,9,September,2000,2000,0,2023
1370,Kees Weber,Italy,couple,1,5,0,3,March,2000,10000,0,2023
1371,Boris Solovyov,Russia,single,1,8,0,7,July,2000,16000,0,2023
1372,Francesca Olsson,France,couple,1,1,0,8,August,2000,2000,0,2023
1373,Thomas van den Berg,Netherlands,single,1,5,0,3,March,2000,5000,1,2023
1374,Stefan Weber,Germany,couple,1,6,1,8,August,2000,12000,0,2023
1375,Ana Schneider,Denmark,couple,1,4,3,3,March,2000,8000,0,2023
1376,Isabelle Gonzalez,Sweden,couple,1,9,4,4,April,2000,18000,0,2023
1377,Jean Martin,Germany,family,1,5,4,10,October,2000,10000,0,2023
1378,Ingrid Nilsson,Italy,couple,1,8,2,6,June,2000,16000,0,2023
1379,Anna Nilsson,Italy,couple,1,7,2,7,July,2000,14000,0,2023
1380,Chiara Ricci,Italy,couple,1,1,1,5,May,2000,2000,0,2023
1381,Alessia Lopez,Spain,couple,1,6,1,7,July,2000,12000,0,2023
1382,Alessia Garcia,Spain,couple,2,9,0,6,June,2000,36000,0,2023
1383,Anna Larsson,Spain,couple,1,1,0,3,March,2000,1000,1,2023
1384,Olga Popov,Russia,family,3,4,4,8,August,2000,24000,0,2023
1385,Lisa Colombo,Italy,couple,1,1,0,7,July,2000,2000,0,2023
1386,Petra Thomas,Germany,single,1,1,0,2,February,2000,2000,0,2023
1387,Pilar Rodriguez,Italy,couple,1,6,2,10,October,2000,12000,0,2023
1388,Lucia Martin,Germany,couple,1,5,4,1,January,2000,10000,0,2023
1389,Sergei Petrov,Russia,couple,1,4,1,2,February,2000,8000,0,2023
1390,Astrid Schmidt,Netherlands,couple,1,2,1,6,June,2000,4000,0,2023
1391,Marco Martinez,Spain,couple,1,3,1,7,July,2000,6000,0,2023
1392,Erik van den Berg,Italy,single,1,2,2,5,May,2000,4000,0,2023
1393,Carlos van den Berg,Finland,family,1,5,4,9,September,2000,10000,0,2023
1394,Alessia Durand,Netherlands,single,1,9,4,11,November,2000,18000,0,2023
1395,Catherine Martinez,Norway,couple,1,1,0,5,May,2000,2000,0,2023
1396,Francesca Bernard,Sweden,family,2,2,2,9,September,2000,8000,0,2023
1397,Nathalie Robert,Netherlands,couple,1,5,4,9,September,2000,10000,0,2023
1398,Anna Becker,Germany,single,1,1,1,8,August,2000,2000,0,2023
1399,Klaus Eriksson,Norway,couple,1,12,3,9,September,2000,24000,0,2023
1400,Katarina Vinogradov,Russia,single,1,2,1,11,November,2000,4000,0,2023
1401,Ingrid Schmidt,France,couple,1,7,3,7,July,2000,14000,0,2023
1402,Catherine Petit,Germany,couple,1,14,3,4,April,2000,28000,0,2023
1403,Thomas Wagner,France,family,3,11,2,6,June,2000,66000,0,2023
1404,Anna Schneider,Netherlands,family,1,7,3,4,April,2000,14000,0,2023
1405,Manuel Andersson,Sweden,couple,1,3,3,6,June,2000,6000,0,2023
1406,Erik Fischer,Poland,couple,1,3,2,7,July,2000,6000,0,2023
1407,Catherine Schneider,Norway,family,1,6,3,7,July,2000,12000,0,2023
1408,Irina Vasiliev,Russia,family,2,6,4,7,July,2000,24000,0,2023
1409,Marie van den Berg,Finland,couple,1,4,1,10,October,2000,8000,0,2023
1410,Philippe Fischer,Germany,couple,1,10,3,9,September,2000,20000,0,2023
1411,Sabine Jansen,Italy,couple,1,12,4,1,January,2000,24000,0,2023
1412,Isabelle Durand,France,single,1,6,1,6,June,2000,6000,1,2023
1413,Svetlana Morozov,Russia,couple,2,9,3,1,January,2000,18000,1,2023
1414,Piet Andersson,Sweden,family,1,7,3,3,March,2000,14000,0,2023
1415,Ingrid Larsson,France,family,1,10,2,6,June,2000,20000,0,2023
1416,Giuseppe Leroy,Netherlands,family,1,2,1,11,November,2000,4000,0,2023
1417,Marco Bernard,France,single,1,2,2,11,November,2000,4000,0,2023
1418,Natasha Lebedev,Russia,single,1,5,0,5,May,2000,10000,0,2023
1419,Chiara Esposito,France,couple,1,3,2,9,September,2000,6000,0,2023
1420,Viktor Ivanov,Russia,family,1,7,2,3,March,2000,14000,0,2023
1421,Jan Janssen,Germany,single,1,3,1,8,August,2000,6000,0,2023
1422,Emma Thomas,Netherlands,couple,2,4,4,4,April,2000,16000,0,2023
1423,Katarina Semenov,Russia,couple,1,2,2,9,September,2000,4000,0,2023
1424,Carmen Fischer,Germany,family,1,2,0,7,July,2000,4000,0,2023
1425,Francesca Nilsson,Spain,family,1,2,0,11,November,2000,4000,0,2023
